Year;Month;Anomaly Monthly TWAT;Unc. Monthly TWAT;Anomaly Annual TWAT;Unc. Annual TWAT;Anomaly Five-year TWAT;Unc. Five-year TWAT;Anomaly Ten-year TWAT;Unc. Ten-year TWAT;Anomaly Twenty-year TWAT;Unc. Twenty-year TWAT
2016;11;0.748;0.051;0.864;0.025;0.829;0.020;0.782;0.019;NaN;NaN
2016;12;0.808;0.041;0.857;0.024;0.831;0.020;0.785;0.019;NaN;NaN
2017;1;0.940;0.033;0.856;0.024;0.836;0.020;0.789;0.019;NaN;NaN
2017;2;1.042;0.031;0.848;0.024;0.837;0.020;0.792;0.019;NaN;NaN
2017;3;1.049;0.027;0.841;0.024;0.838;0.020;0.795;0.019;NaN;NaN
2017;4;0.903;0.031;0.845;0.025;0.842;0.020;0.796;0.019;NaN;NaN
2017;5;0.867;0.032;0.842;0.025;0.847;0.020;0.797;0.019;NaN;NaN
2017;6;0.682;0.031;0.842;0.025;0.852;0.020;0.799;0.019;NaN;NaN
2017;7;0.766;0.039;0.825;0.025;0.857;0.020;0.801;0.019;NaN;NaN
2017;8;0.812;0.032;0.797;0.025;0.863;0.020;0.803;0.019;NaN;NaN
2017;9;0.712;0.031;0.778;0.025;0.867;0.020;0.804;0.019;NaN;NaN
2017;10;0.810;0.038;0.772;0.025;0.872;0.020;0.806;0.019;NaN;NaN
2017;11;0.718;0.037;0.763;0.025;0.874;0.020;0.806;0.019;NaN;NaN
2017;12;0.802;0.044;0.765;0.025;0.874;0.020;0.808;0.019;NaN;NaN
2018;1;0.738;0.037;0.762;0.025;0.877;0.020;0.810;0.019;NaN;NaN
2018;2;0.710;0.029;0.754;0.026;0.878;0.020;0.812;0.019;NaN;NaN
2018;3;0.814;0.029;0.752;0.025;0.879;0.020;0.817;0.019;NaN;NaN
2018;4;0.831;0.028;0.757;0.025;0.876;0.020;NaN;NaN;NaN;NaN
2018;5;0.757;0.042;0.758;0.024;0.876;0.020;NaN;NaN;NaN;NaN
2018;6;0.715;0.035;0.762;0.024;0.869;0.020;NaN;NaN;NaN;NaN
2018;7;0.727;0.035;0.777;0.024;0.864;0.020;NaN;NaN;NaN;NaN
2018;8;0.717;0.035;0.791;0.024;0.854;0.020;NaN;NaN;NaN;NaN
2018;9;0.686;0.037;0.811;0.024;0.847;0.020;NaN;NaN;NaN;NaN
2018;10;0.866;0.028;0.821;0.024;0.841;0.020;NaN;NaN;NaN;NaN
2018;11;0.734;0.032;0.822;0.023;0.839;0.020;NaN;NaN;NaN;NaN
2018;12;0.852;0.036;0.826;0.023;0.839;0.020;NaN;NaN;NaN;NaN
2019;1;0.916;0.033;0.836;0.023;0.840;0.020;NaN;NaN;NaN;NaN
2019;2;0.883;0.030;0.847;0.024;0.838;0.020;NaN;NaN;NaN;NaN
2019;3;1.052;0.031;0.858;0.024;0.839;0.020;NaN;NaN;NaN;NaN
2019;4;0.951;0.031;0.865;0.024;0.841;0.020;NaN;NaN;NaN;NaN
2019;5;0.768;0.029;0.878;0.024;0.843;0.020;NaN;NaN;NaN;NaN
2019;6;0.755;0.033;0.893;0.025;0.843;0.020;NaN;NaN;NaN;NaN
2019;7;0.851;0.030;0.913;0.025;0.842;0.020;NaN;NaN;NaN;NaN
2019;8;0.851;0.037;0.936;0.025;0.838;0.020;NaN;NaN;NaN;NaN
2019;9;0.821;0.034;0.938;0.025;0.835;0.020;NaN;NaN;NaN;NaN
2019;10;0.947;0.034;0.947;0.025;0.834;0.020;NaN;NaN;NaN;NaN
2019;11;0.886;0.029;0.958;0.025;0.831;0.020;NaN;NaN;NaN;NaN
2019;12;1.040;0.034;0.964;0.025;0.835;0.020;NaN;NaN;NaN;NaN
2020;1;1.149;0.030;0.964;0.025;0.836;0.020;NaN;NaN;NaN;NaN
2020;2;1.161;0.032;0.966;0.025;0.836;0.020;NaN;NaN;NaN;NaN
2020;3;1.077;0.029;0.970;0.025;0.837;0.020;NaN;NaN;NaN;NaN
2020;4;1.058;0.031;0.956;0.025;0.838;0.020;NaN;NaN;NaN;NaN
2020;5;0.896;0.032;0.959;0.025;0.837;0.020;NaN;NaN;NaN;NaN
2020;6;0.828;0.029;0.932;0.025;0.836;0.020;NaN;NaN;NaN;NaN
2020;7;0.852;0.035;0.899;0.025;0.838;0.020;NaN;NaN;NaN;NaN
2020;8;0.873;0.031;0.851;0.025;0.841;0.020;NaN;NaN;NaN;NaN
2020;9;0.867;0.037;0.826;0.025;0.846;0.020;NaN;NaN;NaN;NaN
2020;10;0.786;0.034;0.801;0.025;NaN;NaN;NaN;NaN;NaN;NaN
2020;11;0.916;0.029;0.787;0.025;NaN;NaN;NaN;NaN;NaN;NaN
2020;12;0.721;0.028;0.782;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;1;0.749;0.030;0.780;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;2;0.587;0.031;0.776;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;3;0.781;0.032;0.773;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;4;0.752;0.032;0.783;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;5;0.734;0.032;0.778;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;6;0.762;0.037;0.785;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;7;0.832;0.034;0.795;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;8;0.821;0.035;0.812;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;9;0.832;0.035;0.820;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2021;10;0.913;0.034;0.826;0.027;NaN;NaN;NaN;NaN;NaN;NaN
2021;11;0.853;0.033;0.827;0.027;NaN;NaN;NaN;NaN;NaN;NaN
2021;12;0.803;0.031;0.836;0.027;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;0.870;0.030;0.835;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;2;0.788;0.031;0.837;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;3;0.886;0.034;0.831;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;4;0.824;0.031;0.828;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;5;0.746;0.037;0.811;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;6;0.865;0.036;0.809;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;7;0.825;0.037;0.804;0.026;NaN;NaN;NaN;NaN;NaN;NaN
2022;8;0.840;0.030;0.815;0.027;NaN;NaN;NaN;NaN;NaN;NaN
2022;9;0.758;0.034;0.832;0.027;NaN;NaN;NaN;NaN;NaN;NaN
2022;10;0.874;0.035;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;11;0.655;0.037;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;12;0.776;0.038;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2023;1;0.814;0.035;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2023;2;0.917;0.032;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2023;3;1.096;0.037;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
