Year;Month;Anomaly Monthly TAVG;Unc. Monthly TAVG;Anomaly Annual TAVG;Unc. Annual TAVG;Anomaly Five-year TAVG;Unc. Five-year TAVG;Anomaly Ten-year TAVG;Unc. Ten-year TAVG;Anomaly Twenty-year TAVG;Unc. Twenty-year TAVG
1982;4;0.144;0.133;0.072;0.051;0.314;0.014;0.217;0.007;0.242;0.006
1982;5;0.033;0.094;0.049;0.044;0.307;0.013;0.215;0.007;0.243;0.005
1982;6;-0.186;0.080;0.034;0.038;0.283;0.013;0.216;0.007;0.244;0.005
1982;7;0.226;0.087;0.109;0.034;0.285;0.013;0.218;0.007;0.244;0.005
1982;8;-0.042;0.060;0.153;0.036;0.268;0.012;0.216;0.007;0.242;0.005
1982;9;-0.011;0.078;0.219;0.033;0.270;0.011;0.221;0.007;0.241;0.005
1982;10;0.012;0.074;0.239;0.020;0.265;0.010;0.225;0.008;0.241;0.005
1982;11;-0.108;0.128;0.270;0.017;0.259;0.010;0.221;0.007;0.242;0.005
1982;12;0.727;0.092;0.287;0.017;0.260;0.009;0.227;0.007;0.243;0.005
1983;1;0.851;0.059;0.275;0.014;0.247;0.009;0.233;0.007;0.244;0.005
1983;2;0.628;0.065;0.317;0.016;0.245;0.009;0.233;0.007;0.244;0.005
1983;3;0.367;0.052;0.373;0.016;0.239;0.010;0.236;0.007;0.245;0.005
1983;4;0.378;0.054;0.395;0.015;0.236;0.010;0.237;0.007;0.244;0.005
1983;5;0.410;0.070;0.462;0.018;0.224;0.010;0.242;0.008;0.242;0.005
1983;6;0.017;0.096;0.420;0.029;0.221;0.010;0.249;0.008;0.241;0.005
1983;7;0.083;0.074;0.377;0.030;0.213;0.009;0.252;0.009;0.242;0.005
1983;8;0.461;0.080;0.315;0.024;0.212;0.009;0.263;0.008;0.242;0.005
1983;9;0.659;0.081;0.314;0.021;0.206;0.008;0.268;0.009;0.241;0.005
1983;10;0.280;0.076;0.290;0.024;0.205;0.009;0.274;0.009;0.241;0.005
1983;11;0.688;0.090;0.313;0.022;0.207;0.009;0.274;0.010;0.239;0.005
1983;12;0.230;0.105;0.303;0.032;0.201;0.009;0.279;0.011;0.240;0.005
1984;1;0.339;0.055;0.303;0.029;0.194;0.009;0.279;0.011;0.244;0.005
1984;2;-0.124;0.086;0.272;0.033;0.185;0.008;0.286;0.011;0.245;0.005
1984;3;0.356;0.092;0.216;0.034;0.179;0.009;0.289;0.011;0.247;0.005
1984;4;0.095;0.104;0.206;0.037;0.179;0.009;0.291;0.011;0.250;0.005
1984;5;0.681;0.059;0.127;0.029;0.174;0.009;0.292;0.011;0.253;0.005
1984;6;-0.103;0.148;0.069;0.029;0.162;0.009;0.293;0.011;0.256;0.005
1984;7;0.086;0.127;0.077;0.027;0.172;0.008;0.297;0.011;0.257;0.005
1984;8;0.092;0.106;0.044;0.023;0.186;0.008;0.300;0.010;0.257;0.005
1984;9;-0.023;0.063;0.024;0.020;0.193;0.008;0.302;0.010;0.261;0.005
1984;10;0.162;0.095;0.041;0.019;0.195;0.008;0.303;0.010;0.264;0.005
1984;11;-0.251;0.066;-0.006;0.021;0.198;0.010;0.303;0.009;0.268;0.005
1984;12;-0.465;0.066;0.013;0.032;0.209;0.010;0.302;0.009;0.271;0.005
1985;1;0.431;0.038;-0.024;0.027;0.214;0.010;0.305;0.009;0.273;0.005
1985;2;-0.526;0.048;-0.014;0.029;0.216;0.011;0.305;0.009;0.279;0.005
1985;3;0.121;0.060;-0.021;0.027;0.223;0.012;0.317;0.009;0.280;0.005
1985;4;0.294;0.080;-0.023;0.033;0.230;0.013;0.319;0.009;0.281;0.005
1985;5;0.117;0.038;-0.010;0.035;0.232;0.013;0.320;0.009;0.281;0.005
1985;6;0.131;0.135;0.046;0.037;0.234;0.013;0.322;0.009;0.283;0.005
1985;7;-0.357;0.057;0.070;0.033;0.235;0.012;0.323;0.009;0.287;0.005
1985;8;0.207;0.087;0.180;0.036;0.228;0.012;0.322;0.009;0.291;0.005
1985;9;-0.107;0.076;0.211;0.035;0.232;0.012;0.321;0.010;0.293;0.005
1985;10;0.142;0.121;0.231;0.036;0.238;0.012;0.324;0.010;0.297;0.005
1985;11;-0.094;0.105;0.245;0.040;0.240;0.012;0.326;0.009;0.300;0.005
1985;12;0.198;0.099;0.231;0.035;0.250;0.012;0.329;0.009;0.302;0.005
1986;1;0.727;0.108;0.258;0.038;0.256;0.013;0.325;0.009;0.302;0.005
1986;2;0.796;0.084;0.252;0.032;0.260;0.014;0.325;0.009;0.306;0.005
1986;3;0.483;0.089;0.245;0.029;0.261;0.015;0.320;0.009;0.311;0.005
1986;4;0.539;0.085;0.245;0.032;0.269;0.017;0.323;0.009;0.312;0.005
1986;5;0.290;0.074;0.242;0.029;0.261;0.016;0.324;0.009;0.315;0.005
1986;6;-0.047;0.086;0.240;0.025;0.270;0.016;0.329;0.009;0.318;0.005
1986;7;-0.033;0.067;0.226;0.028;0.266;0.017;0.331;0.009;0.320;0.005
1986;8;0.144;0.077;0.239;0.027;0.276;0.016;0.329;0.010;0.325;0.006
1986;9;-0.191;0.128;0.196;0.022;0.277;0.015;0.333;0.010;0.327;0.006
1986;10;0.136;0.063;0.174;0.023;0.282;0.016;0.337;0.010;0.331;0.006
1986;11;-0.121;0.036;0.167;0.023;0.270;0.016;0.338;0.010;0.335;0.006
1986;12;0.170;0.048;0.210;0.017;0.272;0.015;0.334;0.010;0.337;0.006
1987;1;0.558;0.053;0.259;0.018;0.276;0.015;0.343;0.010;0.340;0.006
1987;2;0.951;0.050;0.253;0.011;0.279;0.014;0.348;0.010;0.341;0.006
1987;3;-0.027;0.057;0.305;0.015;0.286;0.015;0.357;0.010;0.342;0.006
1987;4;0.266;0.039;0.328;0.016;0.293;0.014;0.357;0.011;0.342;0.006
1987;5;0.212;0.044;0.337;0.017;0.299;0.015;0.359;0.011;0.342;0.006
1987;6;0.466;0.071;0.396;0.017;0.321;0.014;0.362;0.011;0.343;0.007
1987;7;0.555;0.083;0.423;0.016;0.325;0.014;0.358;0.011;0.342;0.007
1987;8;0.072;0.074;0.363;0.014;0.342;0.015;0.358;0.011;0.343;0.007
1987;9;0.428;0.086;0.417;0.013;0.363;0.014;0.355;0.012;0.346;0.007
1987;10;0.420;0.063;0.452;0.013;0.373;0.014;0.356;0.012;0.350;0.007
1987;11;-0.017;0.040;0.481;0.017;0.380;0.014;0.356;0.011;0.351;0.007
1987;12;0.878;0.036;0.495;0.023;0.385;0.015;0.353;0.011;0.354;0.007
1988;1;0.885;0.046;0.485;0.026;0.398;0.015;0.352;0.011;0.357;0.007
1988;2;0.230;0.038;0.537;0.028;0.399;0.017;0.351;0.011;0.362;0.007
1988;3;0.621;0.050;0.558;0.026;0.404;0.018;0.353;0.011;0.364;0.007
1988;4;0.690;0.044;0.588;0.029;0.412;0.019;0.353;0.011;0.366;0.007
1988;5;0.551;0.078;0.609;0.030;0.428;0.019;0.351;0.011;0.370;0.007
1988;6;0.633;0.115;0.599;0.034;0.437;0.017;0.352;0.012;0.376;0.008
1988;7;0.442;0.064;0.535;0.036;0.436;0.018;0.353;0.012;0.380;0.008
1988;8;0.697;0.085;0.552;0.038;0.438;0.018;0.349;0.013;0.386;0.007
1988;9;0.682;0.063;0.538;0.041;0.434;0.019;0.343;0.014;0.389;0.007
1988;10;0.782;0.105;0.513;0.045;0.441;0.019;0.344;0.014;0.392;0.007
1988;11;0.230;0.053;0.464;0.044;0.441;0.019;0.336;0.013;0.392;0.008
1988;12;0.758;0.080;0.412;0.045;0.456;0.019;0.337;0.013;0.396;0.008
1989;1;0.120;0.085;0.400;0.040;0.468;0.019;0.338;0.013;0.400;0.008
1989;2;0.425;0.038;0.369;0.034;0.473;0.019;0.336;0.012;0.407;0.008
1989;3;0.454;0.042;0.343;0.032;0.487;0.020;0.337;0.011;0.408;0.008
1989;4;0.388;0.152;0.325;0.030;0.494;0.020;0.342;0.011;0.409;0.008
1989;5;-0.033;0.049;0.316;0.029;0.502;0.021;0.340;0.011;0.412;0.008
1989;6;0.005;0.075;0.324;0.023;0.507;0.020;0.346;0.011;0.414;0.008
1989;7;0.302;0.089;0.369;0.021;0.514;0.019;0.348;0.012;0.417;0.008
1989;8;0.322;0.065;0.374;0.021;0.510;0.019;0.349;0.012;0.419;0.008
1989;9;0.372;0.063;0.455;0.021;0.520;0.019;0.353;0.012;0.422;0.008
1989;10;0.563;0.071;0.494;0.016;0.520;0.018;0.358;0.012;0.423;0.007
1989;11;0.129;0.039;0.541;0.016;0.520;0.018;0.366;0.012;0.425;0.007
1989;12;0.847;0.057;0.577;0.016;0.515;0.017;0.374;0.011;0.425;0.007
1990;1;0.662;0.055;0.590;0.020;0.503;0.017;0.379;0.011;0.425;0.007
1990;2;0.488;0.033;0.585;0.022;0.500;0.017;0.396;0.011;0.427;0.007
1990;3;1.424;0.067;0.569;0.026;0.487;0.016;0.400;0.010;0.431;0.007
1990;4;0.858;0.063;0.576;0.030;0.482;0.016;0.403;0.011;0.433;0.007
1990;5;0.536;0.059;0.633;0.027;0.479;0.016;0.404;0.010;0.434;0.006
1990;6;0.433;0.069;0.628;0.032;0.472;0.016;0.409;0.011;0.436;0.007
1990;7;0.452;0.095;0.628;0.033;0.468;0.016;0.418;0.010;0.436;0.006
1990;8;0.267;0.088;0.661;0.036;0.474;0.016;0.423;0.011;0.438;0.006
1990;9;0.178;0.144;0.564;0.034;0.474;0.016;0.429;0.011;0.439;0.006
1990;10;0.646;0.118;0.572;0.036;0.469;0.016;0.435;0.011;0.438;0.006
1990;11;0.818;0.079;0.553;0.034;0.462;0.016;0.441;0.011;0.437;0.006
1990;12;0.789;0.065;0.586;0.032;0.453;0.016;0.444;0.010;0.436;0.006
1991;1;0.660;0.082;0.605;0.030;0.450;0.016;0.440;0.011;0.434;0.006
1991;2;0.879;0.072;0.623;0.033;0.438;0.015;0.440;0.010;0.433;0.006
1991;3;0.260;0.034;0.660;0.038;0.426;0.015;0.438;0.010;0.433;0.006
1991;4;0.952;0.069;0.653;0.034;0.420;0.015;0.437;0.010;0.435;0.006
1991;5;0.313;0.084;0.615;0.033;0.410;0.014;0.437;0.010;0.438;0.006
1991;6;0.830;0.052;0.588;0.028;0.405;0.014;0.439;0.010;0.439;0.006
1991;7;0.678;0.077;0.616;0.025;0.410;0.013;0.443;0.009;0.441;0.006
1991;8;0.478;0.099;0.599;0.025;0.397;0.013;0.448;0.009;0.440;0.006
1991;9;0.629;0.073;0.628;0.023;0.397;0.013;0.452;0.010;0.443;0.006
1991;10;0.562;0.045;0.570;0.023;0.402;0.012;0.454;0.010;0.445;0.006
1991;11;0.358;0.057;0.563;0.018;0.409;0.012;0.458;0.010;0.449;0.006
1991;12;0.471;0.047;0.505;0.019;0.420;0.013;0.463;0.010;0.449;0.006
1992;1;0.992;0.040;0.434;0.022;0.421;0.014;0.463;0.010;0.455;0.006
1992;2;0.676;0.049;0.388;0.022;0.418;0.014;0.460;0.010;0.461;0.006
1992;3;0.602;0.048;0.302;0.023;0.420;0.014;0.465;0.010;0.469;0.006
1992;4;0.256;0.098;0.269;0.027;0.424;0.014;0.467;0.010;0.472;0.006
1992;5;0.237;0.035;0.223;0.028;0.434;0.014;0.468;0.010;0.476;0.006
1992;6;0.135;0.069;0.220;0.023;0.428;0.014;0.470;0.010;0.479;0.007
1992;7;-0.183;0.092;0.194;0.026;0.433;0.013;0.467;0.010;0.482;0.007
1992;8;-0.070;0.077;0.187;0.023;0.449;0.013;0.469;0.010;0.486;0.007
1992;9;-0.396;0.078;0.187;0.024;0.436;0.012;0.471;0.010;0.490;0.007
1992;10;0.165;0.115;0.196;0.018;0.433;0.013;0.475;0.010;0.493;0.007
1992;11;-0.200;0.036;0.190;0.022;0.429;0.013;0.482;0.010;0.497;0.007
1992;12;0.439;0.123;0.186;0.020;0.433;0.014;0.481;0.010;0.496;0.007
1993;1;0.673;0.083;0.221;0.019;0.439;0.013;0.480;0.010;0.498;0.007
1993;2;0.594;0.071;0.227;0.019;0.447;0.014;0.492;0.010;0.499;0.007
1993;3;0.602;0.065;0.253;0.020;0.453;0.014;0.492;0.010;0.500;0.007
1993;4;0.365;0.043;0.275;0.026;0.457;0.013;0.495;0.010;0.502;0.007
1993;5;0.166;0.063;0.264;0.026;0.455;0.013;0.499;0.010;0.504;0.007
1993;6;0.083;0.069;0.264;0.025;0.450;0.012;0.503;0.010;0.506;0.007
1993;7;0.245;0.072;0.245;0.029;0.444;0.011;0.507;0.010;0.509;0.007
1993;8;-0.000;0.052;0.165;0.026;0.443;0.010;0.510;0.010;0.510;0.007
1993;9;-0.083;0.084;0.150;0.026;0.442;0.010;0.510;0.009;0.511;0.007
1993;10;0.424;0.072;0.179;0.027;0.433;0.010;0.509;0.009;0.515;0.007
1993;11;-0.331;0.056;0.196;0.027;0.432;0.011;0.510;0.009;0.515;0.007
1993;12;0.434;0.038;0.247;0.027;0.421;0.011;0.513;0.009;0.520;0.007
1994;1;0.452;0.053;0.257;0.026;0.419;0.011;0.520;0.009;0.523;0.007
1994;2;-0.374;0.057;0.267;0.027;0.423;0.011;0.529;0.010;0.528;0.007
1994;3;0.430;0.058;0.314;0.024;0.417;0.011;0.527;0.009;0.531;0.006
1994;4;0.709;0.067;0.345;0.022;0.413;0.012;0.527;0.009;0.535;0.006
1994;5;0.376;0.057;0.434;0.016;0.415;0.012;0.531;0.010;0.533;0.006
1994;6;0.691;0.079;0.439;0.011;0.418;0.012;0.536;0.010;0.535;0.006
1994;7;0.363;0.061;0.482;0.009;0.411;0.012;0.537;0.011;0.535;0.006
1994;8;0.125;0.051;0.636;0.009;0.410;0.012;0.539;0.011;0.536;0.006
1994;9;0.475;0.054;0.654;0.007;0.410;0.012;0.541;0.011;0.538;0.006
1994;10;0.799;0.047;0.651;0.008;0.415;0.011;0.543;0.011;0.541;0.006
1994;11;0.738;0.060;0.642;0.007;0.415;0.012;0.547;0.011;0.548;0.006
1994;12;0.488;0.068;0.642;0.011;0.424;0.012;0.547;0.011;0.552;0.006
1995;1;0.976;0.040;0.676;0.012;0.431;0.011;0.545;0.011;0.556;0.006
1995;2;1.469;0.067;0.732;0.017;0.438;0.011;0.549;0.011;0.561;0.006
1995;3;0.643;0.071;0.737;0.015;0.455;0.010;0.545;0.010;0.566;0.006
1995;4;0.681;0.054;0.744;0.017;0.467;0.011;0.548;0.010;0.570;0.006
1995;5;0.271;0.034;0.741;0.017;0.484;0.011;0.548;0.011;0.573;0.006
1995;6;0.683;0.128;0.742;0.019;0.490;0.012;0.549;0.011;0.577;0.006
1995;7;0.775;0.060;0.685;0.018;0.492;0.012;0.550;0.010;0.582;0.006
1995;8;0.793;0.077;0.628;0.022;0.509;0.012;0.553;0.010;0.584;0.006
1995;9;0.532;0.064;0.594;0.021;0.511;0.011;0.556;0.010;0.589;0.006
1995;10;0.888;0.077;0.567;0.020;0.522;0.012;0.553;0.010;0.595;0.006
1995;11;0.700;0.066;0.567;0.021;0.535;0.012;0.548;0.010;0.601;0.006
1995;12;0.500;0.035;0.527;0.015;0.552;0.011;0.543;0.009;0.605;0.005
1996;1;0.295;0.037;0.505;0.013;0.564;0.011;0.544;0.009;0.605;0.006
1996;2;0.781;0.058;0.501;0.011;0.582;0.011;0.541;0.008;0.607;0.006
1996;3;0.237;0.064;0.481;0.014;0.594;0.010;0.546;0.008;0.609;0.006
1996;4;0.362;0.059;0.432;0.014;0.599;0.011;0.546;0.009;0.610;0.006
1996;5;0.268;0.060;0.412;0.016;0.610;0.010;0.551;0.009;0.610;0.005
1996;6;0.209;0.068;0.428;0.015;0.621;0.010;0.550;0.009;0.615;0.006
1996;7;0.503;0.056;0.451;0.017;0.630;0.010;0.551;0.009;0.618;0.006
1996;8;0.752;0.050;0.433;0.017;0.661;0.010;0.552;0.009;0.622;0.006
1996;9;0.284;0.097;0.466;0.017;0.657;0.009;0.552;0.009;0.626;0.006
1996;10;0.304;0.071;0.481;0.017;0.653;0.010;0.553;0.009;0.630;0.006
1996;11;0.455;0.069;0.481;0.020;0.653;0.011;0.560;0.009;0.634;0.006
1996;12;0.700;0.052;0.520;0.024;0.651;0.011;0.564;0.009;0.639;0.006
1997;1;0.569;0.040;0.494;0.022;0.654;0.011;0.567;0.009;0.645;0.007
1997;2;0.568;0.031;0.463;0.020;0.660;0.012;0.574;0.009;0.646;0.007
1997;3;0.632;0.045;0.491;0.015;0.663;0.012;0.581;0.009;0.650;0.007
1997;4;0.541;0.060;0.541;0.012;0.663;0.012;0.587;0.009;0.655;0.006
1997;5;0.267;0.044;0.569;0.014;0.660;0.012;0.592;0.009;0.660;0.006
1997;6;0.678;0.082;0.578;0.013;0.667;0.012;0.597;0.009;0.661;0.007
1997;7;0.186;0.062;0.596;0.012;0.657;0.012;0.607;0.009;0.663;0.006
1997;8;0.386;0.055;0.685;0.014;0.649;0.012;0.613;0.009;0.666;0.006
1997;9;0.615;0.038;0.689;0.016;0.653;0.012;0.624;0.008;0.668;0.006
1997;10;0.904;0.053;0.731;0.015;0.662;0.012;0.629;0.010;0.671;0.006
1997;11;0.790;0.085;0.789;0.014;0.667;0.011;0.638;0.009;0.676;0.006
1997;12;0.809;0.034;0.823;0.012;0.665;0.010;0.638;0.009;0.676;0.006
1998;1;0.788;0.051;0.891;0.011;0.661;0.010;0.644;0.009;0.673;0.007
1998;2;1.637;0.049;0.945;0.016;0.659;0.009;0.647;0.009;0.674;0.007
1998;3;0.683;0.036;0.946;0.015;0.659;0.009;0.648;0.009;0.678;0.007
1998;4;1.042;0.040;0.932;0.014;0.648;0.009;0.652;0.009;0.679;0.007
1998;5;0.966;0.066;0.895;0.017;0.640;0.009;0.657;0.009;0.680;0.007
1998;6;1.076;0.052;0.918;0.018;0.636;0.009;0.661;0.009;0.680;0.007
1998;7;1.003;0.081;0.935;0.020;0.644;0.009;0.664;0.009;0.682;0.007
1998;8;1.041;0.074;0.921;0.020;0.639;0.010;0.671;0.009;0.681;0.007
1998;9;0.618;0.044;0.882;0.020;0.651;0.010;0.679;0.009;0.681;0.006
1998;10;0.744;0.070;0.834;0.017;0.660;0.010;0.685;0.009;0.683;0.006
1998;11;0.348;0.033;0.784;0.019;0.671;0.010;0.693;0.008;0.687;0.006
1998;12;1.082;0.053;0.743;0.020;0.678;0.011;0.702;0.008;0.687;0.006
1999;1;0.992;0.063;0.702;0.023;0.683;0.010;0.707;0.008;0.692;0.006
1999;2;1.468;0.057;0.657;0.027;0.680;0.010;0.720;0.008;0.694;0.006
1999;3;0.209;0.058;0.662;0.027;0.687;0.010;0.725;0.008;0.695;0.006
1999;4;0.467;0.095;0.665;0.028;0.693;0.009;0.727;0.008;0.697;0.006
1999;5;0.368;0.050;0.681;0.026;0.706;0.009;0.726;0.008;0.701;0.006
1999;6;0.589;0.079;0.669;0.025;0.709;0.009;0.724;0.007;0.704;0.006
1999;7;0.506;0.064;0.617;0.025;0.724;0.008;0.721;0.008;0.707;0.006
1999;8;0.508;0.077;0.577;0.023;0.739;0.008;0.723;0.008;0.709;0.006
1999;9;0.676;0.038;0.633;0.020;0.753;0.009;0.723;0.008;0.713;0.006
1999;10;0.774;0.099;0.696;0.013;0.758;0.009;0.725;0.008;0.714;0.006
1999;11;0.543;0.056;0.712;0.012;0.769;0.008;0.729;0.008;0.718;0.006
1999;12;0.943;0.044;0.713;0.013;0.769;0.008;0.730;0.008;0.717;0.006
2000;1;0.368;0.051;0.714;0.012;0.782;0.009;0.732;0.008;0.719;0.006
2000;2;0.984;0.042;0.729;0.013;0.788;0.009;0.726;0.008;0.722;0.007
2000;3;0.878;0.070;0.716;0.011;0.793;0.009;0.731;0.008;0.722;0.006
2000;4;1.229;0.060;0.672;0.010;0.791;0.010;0.736;0.008;0.724;0.006
2000;5;0.557;0.046;0.644;0.013;0.792;0.009;0.742;0.008;0.727;0.007
2000;6;0.596;0.073;0.586;0.014;0.786;0.009;0.744;0.008;0.729;0.007
2000;7;0.519;0.046;0.619;0.016;0.796;0.009;0.745;0.008;0.730;0.006
2000;8;0.693;0.069;0.580;0.014;0.784;0.009;0.744;0.008;0.733;0.007
2000;9;0.520;0.061;0.583;0.017;0.785;0.009;0.750;0.008;0.736;0.007
2000;10;0.248;0.071;0.555;0.018;0.781;0.008;0.754;0.008;0.738;0.006
2000;11;0.205;0.068;0.589;0.023;0.779;0.009;0.760;0.008;0.741;0.007
2000;12;0.241;0.056;0.592;0.023;0.770;0.010;0.766;0.007;0.740;0.006
2001;1;0.765;0.055;0.616;0.025;0.764;0.010;0.770;0.007;0.741;0.006
2001;2;0.519;0.052;0.607;0.027;0.761;0.010;0.773;0.007;0.739;0.006
2001;3;0.911;0.041;0.620;0.026;0.765;0.010;0.780;0.007;0.741;0.006
2001;4;0.900;0.048;0.655;0.023;0.772;0.010;0.783;0.007;0.742;0.007
2001;5;0.962;0.066;0.740;0.023;0.777;0.009;0.784;0.007;0.744;0.007
2001;6;0.632;0.056;0.794;0.024;0.784;0.010;0.791;0.007;0.744;0.007
2001;7;0.809;0.041;0.850;0.022;0.783;0.010;0.792;0.007;0.746;0.007
2001;8;0.578;0.064;0.931;0.018;0.780;0.010;0.795;0.007;0.749;0.007
2001;9;0.676;0.051;0.976;0.019;0.794;0.010;0.800;0.007;0.750;0.008
2001;10;0.671;0.031;0.975;0.019;0.802;0.009;0.807;0.007;0.753;0.008
2001;11;1.230;0.080;0.973;0.016;0.799;0.009;0.810;0.007;0.755;0.008
2001;12;0.882;0.074;0.972;0.016;0.797;0.008;0.816;0.007;0.757;0.008
2002;1;1.445;0.070;0.990;0.017;0.788;0.009;0.828;0.007;0.755;0.008
2002;2;1.487;0.069;1.001;0.013;0.785;0.008;0.832;0.007;0.754;0.008
2002;3;1.451;0.044;1.024;0.013;0.783;0.009;0.836;0.007;0.754;0.008
2002;4;0.888;0.072;1.032;0.018;0.787;0.009;0.843;0.007;0.759;0.008
2002;5;0.937;0.047;0.999;0.014;0.799;0.009;0.851;0.007;0.763;0.008
2002;6;0.623;0.050;0.963;0.013;0.794;0.008;0.853;0.007;0.767;0.008
2002;7;1.015;0.069;0.959;0.011;0.808;0.008;0.859;0.007;0.770;0.008
2002;8;0.718;0.053;0.910;0.011;0.804;0.008;0.864;0.007;0.774;0.008
2002;9;0.943;0.045;0.850;0.011;0.810;0.008;0.866;0.007;0.780;0.008
2002;10;0.769;0.092;0.845;0.011;0.810;0.009;0.868;0.008;0.784;0.008
2002;11;0.842;0.069;0.836;0.013;0.816;0.009;0.870;0.008;0.790;0.008
2002;12;0.443;0.062;0.830;0.014;0.823;0.009;0.871;0.008;0.790;0.008
2003;1;1.405;0.044;0.801;0.019;0.829;0.010;0.867;0.009;0.791;0.008
2003;2;0.891;0.065;0.809;0.017;0.829;0.010;0.856;0.008;0.793;0.008
2003;3;0.732;0.032;0.802;0.016;0.840;0.010;0.864;0.009;0.794;0.008
2003;4;0.830;0.047;0.837;0.020;0.860;0.010;0.863;0.009;0.796;0.008
2003;5;0.831;0.074;0.818;0.020;0.880;0.009;0.861;0.009;0.799;0.008
2003;6;0.555;0.074;0.908;0.019;0.896;0.009;0.858;0.009;0.803;0.008
2003;7;0.660;0.077;0.871;0.016;0.895;0.008;0.856;0.009;0.805;0.009
2003;8;0.820;0.064;0.904;0.012;0.907;0.008;0.852;0.009;0.808;0.009
2003;9;0.855;0.066;0.928;0.014;0.909;0.008;0.853;0.009;0.814;0.009
2003;10;1.186;0.056;0.936;0.015;0.906;0.008;0.857;0.009;0.816;0.009
2003;11;0.618;0.065;0.885;0.015;0.897;0.007;0.864;0.008;0.823;0.009
2003;12;1.523;0.053;0.876;0.010;0.904;0.008;0.862;0.008;0.826;0.009
2004;1;0.966;0.044;0.818;0.012;0.901;0.008;0.863;0.008;0.829;0.009
2004;2;1.279;0.070;0.779;0.013;0.909;0.008;0.858;0.008;0.832;0.009
2004;3;1.019;0.036;0.756;0.012;0.913;0.007;0.863;0.008;0.834;0.009
2004;4;0.930;0.072;0.738;0.015;0.920;0.008;0.867;0.008;0.836;0.008
2004;5;0.222;0.043;0.791;0.015;0.915;0.008;0.871;0.008;0.840;0.009
2004;6;0.445;0.079;0.718;0.015;0.923;0.008;0.873;0.008;0.840;0.009
2004;7;-0.033;0.064;0.739;0.012;0.933;0.009;0.877;0.009;0.841;0.009
2004;8;0.354;0.069;0.694;0.015;0.925;0.009;0.880;0.009;0.845;0.009
2004;9;0.578;0.078;0.713;0.014;0.919;0.009;0.884;0.009;0.847;0.009
2004;10;0.961;0.035;0.740;0.014;0.929;0.009;0.885;0.009;0.849;0.009
2004;11;1.261;0.070;0.798;0.017;0.933;0.009;0.889;0.009;0.849;0.009
2004;12;0.645;0.054;0.846;0.018;0.938;0.009;0.887;0.009;0.852;0.009
2005;1;1.223;0.074;0.920;0.017;0.936;0.009;0.893;0.009;0.853;0.009
2005;2;0.732;0.058;0.948;0.018;0.939;0.009;0.895;0.009;0.853;0.009
2005;3;1.246;0.054;1.000;0.020;0.939;0.010;0.899;0.010;0.857;0.009
2005;4;1.262;0.068;1.041;0.021;0.945;0.010;0.901;0.010;0.858;0.009
2005;5;0.914;0.072;1.050;0.023;0.948;0.011;0.905;0.010;0.861;0.009
2005;6;1.016;0.066;1.100;0.023;0.955;0.012;0.908;0.010;0.863;0.009
2005;7;0.859;0.054;1.057;0.022;0.937;0.012;0.911;0.010;0.862;0.009
2005;8;0.686;0.058;1.097;0.024;0.929;0.013;0.913;0.010;0.863;0.009
2005;9;1.208;0.091;1.077;0.024;0.943;0.013;0.916;0.010;0.865;0.009
2005;10;1.448;0.061;1.032;0.024;0.945;0.013;0.924;0.010;0.868;0.009
2005;11;1.367;0.094;0.994;0.023;0.943;0.014;0.934;0.010;0.871;0.009
2005;12;1.249;0.085;0.993;0.024;0.945;0.014;0.938;0.010;0.876;0.009
2006;1;0.703;0.064;0.977;0.024;0.948;0.015;0.937;0.010;0.882;0.009
2006;2;1.216;0.044;1.010;0.022;0.943;0.014;0.937;0.010;0.888;0.009
2006;3;1.003;0.044;0.982;0.019;0.942;0.014;0.936;0.010;0.896;0.009
2006;4;0.728;0.045;0.956;0.019;0.943;0.014;0.938;0.010;0.902;0.009
2006;5;0.450;0.054;0.914;0.018;0.952;0.014;0.936;0.011;0.906;0.009
2006;6;1.011;0.059;0.927;0.018;0.940;0.014;0.938;0.011;0.909;0.009
2006;7;0.670;0.075;1.036;0.020;0.942;0.014;0.941;0.011;0.911;0.009
2006;8;1.073;0.081;1.021;0.022;0.936;0.014;0.947;0.011;0.914;0.009
2006;9;0.873;0.051;1.027;0.023;0.932;0.014;0.949;0.011;0.918;0.009
2006;10;1.135;0.049;1.089;0.022;0.933;0.014;0.953;0.011;0.921;0.009
2006;11;0.873;0.044;1.153;0.024;0.944;0.014;0.949;0.011;0.924;0.009
2006;12;1.396;0.097;1.143;0.025;0.950;0.014;0.950;0.012;0.926;0.009
2007;1;2.015;0.084;1.163;0.025;0.966;0.015;0.943;0.011;0.931;0.010
2007;2;1.031;0.056;1.150;0.025;0.975;0.015;0.934;0.011;0.936;0.010
2007;3;1.085;0.063;1.154;0.027;0.984;0.015;0.927;0.012;0.941;0.010
2007;4;1.466;0.069;1.153;0.027;0.984;0.015;0.931;0.012;0.944;0.009
2007;5;1.214;0.055;1.165;0.031;0.979;0.015;0.933;0.012;0.948;0.009
2007;6;0.897;0.078;1.124;0.029;0.980;0.016;0.937;0.013;0.949;0.009
2007;7;0.911;0.079;0.982;0.029;0.979;0.015;0.934;0.013;0.952;0.009
2007;8;0.918;0.052;0.931;0.030;0.986;0.016;0.936;0.013;0.955;0.009
2007;9;0.920;0.091;0.971;0.031;0.989;0.016;0.936;0.013;0.957;0.010
2007;10;1.118;0.064;0.929;0.031;0.991;0.016;0.939;0.013;0.959;0.010
