Year;Month;Anomaly Monthly TMIN;Unc. Monthly TMIN;Anomaly Annual TMIN;Unc. Annual TMIN;Anomaly Five-year TMIN;Unc. Five-year TMIN;Anomaly Ten-year TMIN;Unc. Ten-year TMIN;Anomaly Twenty-year TMIN;Unc. Twenty-year TMIN
2016;4;1.807;0.095;1.480;0.071;1.169;0.065;1.119;0.060;NaN;NaN
2016;5;1.304;0.094;1.448;0.069;1.162;0.065;1.121;0.061;NaN;NaN
2016;6;0.860;0.086;1.390;0.067;1.165;0.065;1.123;0.062;NaN;NaN
2016;7;1.016;0.103;1.379;0.065;1.168;0.064;1.123;0.062;NaN;NaN
2016;8;1.299;0.076;1.350;0.061;1.183;0.063;1.123;0.063;NaN;NaN
2016;9;1.025;0.106;1.317;0.061;1.196;0.062;1.127;0.063;NaN;NaN
2016;10;1.095;0.088;1.278;0.064;1.201;0.061;1.130;0.063;NaN;NaN
2016;11;1.011;0.077;1.272;0.063;1.199;0.062;1.133;0.063;NaN;NaN
2016;12;1.274;0.093;1.259;0.066;1.201;0.061;1.134;0.064;NaN;NaN
2017;1;1.536;0.111;1.246;0.062;1.210;0.061;1.140;0.064;NaN;NaN
2017;2;1.717;0.094;1.220;0.066;1.211;0.061;1.146;0.065;NaN;NaN
2017;3;1.856;0.085;1.203;0.066;1.212;0.061;1.152;0.066;NaN;NaN
2017;4;1.343;0.087;1.219;0.068;1.220;0.061;1.151;0.067;NaN;NaN
2017;5;1.231;0.087;1.218;0.068;1.228;0.061;1.150;0.067;NaN;NaN
2017;6;0.706;0.099;1.235;0.069;1.235;0.061;1.153;0.067;NaN;NaN
2017;7;0.861;0.073;1.201;0.067;1.249;0.061;1.157;0.068;NaN;NaN
2017;8;0.990;0.117;1.143;0.069;1.261;0.061;NaN;NaN;NaN;NaN
2017;9;0.813;0.129;1.088;0.067;1.266;0.062;NaN;NaN;NaN;NaN
2017;10;1.292;0.115;1.079;0.067;1.276;0.062;NaN;NaN;NaN;NaN
2017;11;0.993;0.054;1.062;0.065;1.280;0.063;NaN;NaN;NaN;NaN
2017;12;1.484;0.086;1.091;0.064;1.281;0.063;NaN;NaN;NaN;NaN
2018;1;1.123;0.104;1.113;0.061;1.288;0.063;NaN;NaN;NaN;NaN
2018;2;1.020;0.116;1.114;0.057;1.291;0.063;NaN;NaN;NaN;NaN
2018;3;1.203;0.099;1.112;0.057;1.299;0.064;NaN;NaN;NaN;NaN
2018;4;1.234;0.084;1.125;0.054;1.290;0.064;NaN;NaN;NaN;NaN
2018;5;1.028;0.196;1.114;0.055;1.293;0.062;NaN;NaN;NaN;NaN
2018;6;1.049;0.167;1.097;0.056;1.278;0.063;NaN;NaN;NaN;NaN
2018;7;1.133;0.066;1.109;0.054;1.270;0.063;NaN;NaN;NaN;NaN
2018;8;0.993;0.098;1.125;0.051;1.248;0.064;NaN;NaN;NaN;NaN
2018;9;0.789;0.135;1.173;0.051;1.231;0.064;NaN;NaN;NaN;NaN
2018;10;1.451;0.098;1.198;0.049;1.216;0.065;NaN;NaN;NaN;NaN
2018;11;0.864;0.116;1.200;0.050;1.209;0.066;NaN;NaN;NaN;NaN
2018;12;1.277;0.077;1.194;0.057;1.212;0.068;NaN;NaN;NaN;NaN
2019;1;1.264;0.060;1.188;0.058;1.215;0.068;NaN;NaN;NaN;NaN
2019;2;1.212;0.091;1.189;0.060;1.212;0.070;NaN;NaN;NaN;NaN
2019;3;1.784;0.103;1.210;0.062;1.215;0.071;NaN;NaN;NaN;NaN
2019;4;1.539;0.067;1.217;0.066;1.221;0.071;NaN;NaN;NaN;NaN
2019;5;1.047;0.152;1.241;0.063;1.223;0.072;NaN;NaN;NaN;NaN
2019;6;0.978;0.113;1.274;0.064;1.221;0.071;NaN;NaN;NaN;NaN
2019;7;1.064;0.084;1.344;0.070;1.217;0.072;NaN;NaN;NaN;NaN
2019;8;0.998;0.083;1.412;0.075;1.206;0.073;NaN;NaN;NaN;NaN
2019;9;1.044;0.130;1.408;0.081;1.197;0.074;NaN;NaN;NaN;NaN
2019;10;1.530;0.128;1.412;0.084;1.195;0.075;NaN;NaN;NaN;NaN
2019;11;1.156;0.075;1.424;0.084;1.190;0.075;NaN;NaN;NaN;NaN
2019;12;1.671;0.086;1.434;0.086;1.199;0.075;NaN;NaN;NaN;NaN
2020;1;2.108;0.123;1.437;0.088;1.204;0.077;NaN;NaN;NaN;NaN
2020;2;2.024;0.142;1.432;0.091;NaN;NaN;NaN;NaN;NaN;NaN
2020;3;1.742;0.150;1.448;0.090;NaN;NaN;NaN;NaN;NaN;NaN
2020;4;1.581;0.085;1.411;0.089;NaN;NaN;NaN;NaN;NaN;NaN
2020;5;1.189;0.143;1.444;0.082;NaN;NaN;NaN;NaN;NaN;NaN
2020;6;1.106;0.106;1.397;0.084;NaN;NaN;NaN;NaN;NaN;NaN
2020;7;1.091;0.108;1.319;0.086;NaN;NaN;NaN;NaN;NaN;NaN
2020;8;0.946;0.102;1.210;0.088;NaN;NaN;NaN;NaN;NaN;NaN
2020;9;1.235;0.135;1.169;0.086;NaN;NaN;NaN;NaN;NaN;NaN
2020;10;1.087;0.127;1.114;0.088;NaN;NaN;NaN;NaN;NaN;NaN
2020;11;1.554;0.106;1.088;0.085;NaN;NaN;NaN;NaN;NaN;NaN
2020;12;1.099;0.111;1.081;0.090;NaN;NaN;NaN;NaN;NaN;NaN
2021;1;1.169;0.137;1.091;0.093;NaN;NaN;NaN;NaN;NaN;NaN
2021;2;0.716;0.176;1.104;0.096;NaN;NaN;NaN;NaN;NaN;NaN
2021;3;1.252;0.119;1.100;0.100;NaN;NaN;NaN;NaN;NaN;NaN
2021;4;0.921;0.108;1.132;0.099;NaN;NaN;NaN;NaN;NaN;NaN
2021;5;0.883;0.121;1.098;0.110;NaN;NaN;NaN;NaN;NaN;NaN
2021;6;1.027;0.186;1.105;0.107;NaN;NaN;NaN;NaN;NaN;NaN
2021;7;1.209;0.118;1.114;0.106;NaN;NaN;NaN;NaN;NaN;NaN
2021;8;1.102;0.126;1.140;0.109;NaN;NaN;NaN;NaN;NaN;NaN
2021;9;1.185;0.156;1.146;0.113;NaN;NaN;NaN;NaN;NaN;NaN
2021;10;1.468;0.114;1.172;0.115;NaN;NaN;NaN;NaN;NaN;NaN
2021;11;1.153;0.083;1.175;0.113;NaN;NaN;NaN;NaN;NaN;NaN
2021;12;1.176;0.040;1.196;0.107;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;1.279;0.125;1.190;0.109;NaN;NaN;NaN;NaN;NaN;NaN
2022;2;1.022;0.208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;3;1.332;0.169;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;4;1.224;0.142;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;5;0.920;0.133;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;6;1.282;0.106;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;7;1.134;0.144;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
